No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,timestamp
27844,2016,5,4,3,7,7,2,59,400,12,12,1000.3,1.6,0,WSW,0.8,Wanshouxigong,5/4/2016 03:00:00
27845,2016,5,4,4,26,69,2,67,500,2,12.5,1000.8,0.6,0,W,0.9,Wanshouxigong,5/4/2016 04:00:00
27846,2016,5,4,5,40,52,2,59,700,2,10.2,1001.1,1,0,E,0.9,Wanshouxigong,5/4/2016 05:00:00
27847,2016,5,4,6,7,63,2,57,700,2,11.1,1001.6,2.1,0,E,0.4,Wanshouxigong,5/4/2016 06:00:00
27848,2016,5,4,7,7,7,2,52,700,4,16.5,1002.4,1,0,E,1.6,Wanshouxigong,5/4/2016 07:00:00
27849,2016,5,4,8,20,20,4,53,600,26,18.9,1003,-0.5,0,ENE,1.7,Wanshouxigong,5/4/2016 08:00:00
27850,2016,5,4,9,19,36,5,46,700,41,20.9,1003.1,0.7,0,NE,1.3,Wanshouxigong,5/4/2016 09:00:00
27851,2016,5,4,10,26,77,6,68,800,26,23.2,1003,-1.7,0,ESE,0.9,Wanshouxigong,5/4/2016 10:00:00
27852,2016,5,4,11,11,58,5,61,700,48,25.2,1002.4,-3.3,0,E,2.1,Wanshouxigong,5/4/2016 11:00:00
27853,2016,5,4,12,39,39,3,40,400,82,26.5,1001.6,-5.2,0,S,2.6,Wanshouxigong,5/4/2016 12:00:00
27854,2016,5,4,13,28,59,2,25,300,111,27.2,1000.6,-4.7,0,SSE,2.9,Wanshouxigong,5/4/2016 13:00:00
27855,2016,5,4,14,36,54,2,20,300,133,27.7,1000.2,-3.2,0,SSW,2.4,Wanshouxigong,5/4/2016 14:00:00
27856,2016,5,4,15,12,64,5,18,400,153,27.6,999.8,-3.3,0,SW,1.9,Wanshouxigong,5/4/2016 15:00:00
27857,2016,5,4,16,40,69,4,19,400,164,27.3,999.5,-3.6,0,SW,2.9,Wanshouxigong,5/4/2016 16:00:00
27858,2016,5,4,17,38,98,5,26,400,153,27.1,999.4,-1.8,0,S,1.5,Wanshouxigong,5/4/2016 17:00:00
27859,2016,5,4,18,37,96,7,39,500,135,26.7,999.3,-1.2,0,SE,1.1,Wanshouxigong,5/4/2016 18:00:00
27860,2016,5,4,19,55,123,6,53,600,98,24.8,999.8,1.6,0,ESE,3,Wanshouxigong,5/4/2016 19:00:00
27861,2016,5,4,20,74,74,11,53,700,88,23.9,1000.8,-1.9,0,SE,2,Wanshouxigong,5/4/2016 20:00:00
27862,2016,5,4,21,85.02413582,35,7,43,600,77,22.3,1001.6,-3.2,0,SE,1,Wanshouxigong,5/4/2016 21:00:00
27863,2016,5,4,22,31,37,4,42,500,62,20.3,1002.3,0.1,0,E,0.7,Wanshouxigong,5/4/2016 22:00:00
27864,2016,5,4,23,23,94,4,45,500,52,20.2,1003.1,1.6,0,ENE,1.3,Wanshouxigong,5/4/2016 23:00:00
27865,2016,5,5,0,27,85,6,44,600,53,19.1,1003,2.4,0,ENE,1.3,Wanshouxigong,5/5/2016 00:00:00
27866,2016,5,5,1,20,56,8,77,700,10,19.1,1003,2.4,0,ENE,1.7,Wanshouxigong,5/5/2016 01:00:00
27867,2016,5,5,2,35,103,9,76,600,7,18.8,1002.6,1.3,0,E,2.4,Wanshouxigong,5/5/2016 02:00:00
27868,2016,5,5,3,29,29,8,44,400,43,18.6,1001.9,1.6,0,E,1.3,Wanshouxigong,5/5/2016 03:00:00
27869,2016,5,5,4,42,42,10,37,600,56,18.6,1001.1,-0.3,0,ESE,1.9,Wanshouxigong,5/5/2016 04:00:00
27870,2016,5,5,5,85.02413582,26,16,37,800,51,18.6,1001.3,-0.3,0,ENE,1.7,Wanshouxigong,5/5/2016 05:00:00
27871,2016,5,5,6,85.02413582,112.2234586,23,41,1200,54,18.2,1001.7,1.2,0,E,1.5,Wanshouxigong,5/5/2016 06:00:00
27872,2016,5,5,7,50,84,24,49,1500,52,18.3,1002.1,2.6,0,E,1.3,Wanshouxigong,5/5/2016 07:00:00
27873,2016,5,5,8,44,66,32,56,1900,48,18.7,1002.4,2.1,0,E,1.6,Wanshouxigong,5/5/2016 08:00:00
27874,2016,5,5,9,79,79,36,58,1900,47,19.6,1002.6,2,0,E,3.6,Wanshouxigong,5/5/2016 09:00:00
27875,2016,5,5,10,48,99,30,46,1500,68,20.2,1002.8,3.4,0,E,3.1,Wanshouxigong,5/5/2016 10:00:00
27876,2016,5,5,11,47,93,27,38,1400,87,21.2,1002,3.8,0,E,3.4,Wanshouxigong,5/5/2016 11:00:00
27877,2016,5,5,12,47,89,23,32,1300,108,21.9,1000.9,4.9,0,ESE,2.7,Wanshouxigong,5/5/2016 12:00:00
27878,2016,5,5,13,40,100,21,30,1000,118,22.6,1000,5.5,0,SE,3,Wanshouxigong,5/5/2016 13:00:00
27879,2016,5,5,14,85,85,21,29,1100,134,23.6,999.3,6.4,0,SSE,2,Wanshouxigong,5/5/2016 14:00:00
27880,2016,5,5,15,78,110,21,33,1200,141,23.6,998.3,6.8,0,SE,3,Wanshouxigong,5/5/2016 15:00:00
27881,2016,5,5,16,67,111,20,34,1200,144,23.5,998,7.1,0,SE,2.4,Wanshouxigong,5/5/2016 16:00:00
27882,2016,5,5,17,55,121,20,35,1200,151,23.1,998.1,8,0,SSW,2.7,Wanshouxigong,5/5/2016 17:00:00
27883,2016,5,5,18,67,123,19,39,1200,150,22.5,998.2,8.9,0,SSE,2,Wanshouxigong,5/5/2016 18:00:00
27884,2016,5,5,19,90,149,17,45,1300,135,21.2,999.5,9.7,0,SE,1.7,Wanshouxigong,5/5/2016 19:00:00
27885,2016,5,5,20,82,158,12,55,1500,89,20,1000.6,10.4,0,SE,1.8,Wanshouxigong,5/5/2016 20:00:00
27886,2016,5,5,21,88,88,7,40,1100,81,18.8,1002.3,10.9,0,S,1.1,Wanshouxigong,5/5/2016 21:00:00
27887,2016,5,5,22,48,318,2,9,200,105,18.2,1003.3,7.6,0,NNE,1.5,Wanshouxigong,5/5/2016 22:00:00
27888,2016,5,5,23,184,762,2,6,200,107,20.2,1003.8,-12.4,0,WNW,3.1,Wanshouxigong,5/5/2016 23:00:00
27889,2016,5,6,0,273,112.2234586,2,5,200,102,19,1005.3,-11.1,0,WNW,4.6,Wanshouxigong,5/6/2016 00:00:00
27890,2016,5,6,1,319,112.2234586,2,6,200,86,18.5,1005.7,-9.5,0,NW,4.2,Wanshouxigong,5/6/2016 01:00:00
27891,2016,5,6,2,318,112.2234586,2,5,200,82,17.9,1006,-9.1,0,NW,2.3,Wanshouxigong,5/6/2016 02:00:00
27892,2016,5,6,3,215,112.2234586,2,5,100,83,17.2,1006.6,-6.7,0,NW,5.2,Wanshouxigong,5/6/2016 03:00:00
27893,2016,5,6,4,88,370,2,5,200,87,16.1,1007.1,-5.1,0,NW,3.3,Wanshouxigong,5/6/2016 04:00:00
27894,2016,5,6,5,39,132,2,6,200,87,15.3,1007.9,-4.6,0,WNW,3.2,Wanshouxigong,5/6/2016 05:00:00
27895,2016,5,6,6,28,97,2,7,200,87,15,1008,-3.9,0,NW,3.2,Wanshouxigong,5/6/2016 06:00:00
27896,2016,5,6,7,20,82,2,11,300,83,15.5,1007.8,-2.5,0,NW,3.7,Wanshouxigong,5/6/2016 07:00:00
27897,2016,5,6,8,34,78,2,12,300,82,16.7,1008.4,-1.9,0,WNW,3.6,Wanshouxigong,5/6/2016 08:00:00
27898,2016,5,6,9,10,52,2,10,300,87,17.9,1008.6,-1.9,0,WNW,4.9,Wanshouxigong,5/6/2016 09:00:00
27899,2016,5,6,10,4,48,2,9,300,90,19.1,1008.7,-2.5,0,NW,4.7,Wanshouxigong,5/6/2016 10:00:00
27900,2016,5,6,11,22,39,2,8,300,94,20.3,1008.2,-1.5,0,WNW,5.2,Wanshouxigong,5/6/2016 11:00:00
27901,2016,5,6,12,6,33,2,8,300,99,22.1,1007.3,-1.9,0,WNW,3.2,Wanshouxigong,5/6/2016 12:00:00
27902,2016,5,6,13,3,30,2,7,300,104,23.7,1006.5,-2,0,WNW,3.8,Wanshouxigong,5/6/2016 13:00:00
27903,2016,5,6,14,9,25,2,7,200,107,24,1005.9,-3.4,0,WNW,4.1,Wanshouxigong,5/6/2016 14:00:00
27904,2016,5,6,15,39,39,2,9,200,105,24.6,1006,-4.7,0,NNW,3.1,Wanshouxigong,5/6/2016 15:00:00
27905,2016,5,6,16,14,20,2,9,200,104,25.4,1005.9,-4.1,0,NW,2.2,Wanshouxigong,5/6/2016 16:00:00
27906,2016,5,6,17,3,27,2,11,200,100,25.3,1005.9,-4.1,0,N,2.4,Wanshouxigong,5/6/2016 17:00:00
27907,2016,5,6,18,85.02413582,112.2234586,2,13,200,95,24.8,1006.4,-5.5,0,N,3.4,Wanshouxigong,5/6/2016 18:00:00
27908,2016,5,6,19,85.02413582,112.2234586,2,20,300,81,23.7,1007,-7.4,0,N,3.6,Wanshouxigong,5/6/2016 19:00:00
27909,2016,5,6,20,35,43,2,19,300,76,22.8,1008.1,-8.1,0,NW,3,Wanshouxigong,5/6/2016 20:00:00
27910,2016,5,6,21,27,35,2,19,300,74,22,1009.3,-7.7,0,NNW,2.6,Wanshouxigong,5/6/2016 21:00:00
27911,2016,5,6,22,9,42,2,23,300,69,21.6,1010.3,-9.1,0,NNW,2.5,Wanshouxigong,5/6/2016 22:00:00
27912,2016,5,6,23,4,35,2,18,200,75,21.2,1011.1,-8.4,0,NNW,2.6,Wanshouxigong,5/6/2016 23:00:00
27913,2016,5,7,0,17,38,2,12,200,84,20.5,1011.8,-8.9,0,N,1.8,Wanshouxigong,5/7/2016 00:00:00
27914,2016,5,7,1,9,43,2,16,200,78,19,1012.3,-6.6,0,W,1,Wanshouxigong,5/7/2016 01:00:00
27915,2016,5,7,2,19,50,2,24,200,59,18.8,1012.6,-8.4,0,NW,1.9,Wanshouxigong,5/7/2016 02:00:00
27916,2016,5,7,3,6,60,2,29,200,47,18.6,1013.1,-8.6,0,WNW,1.7,Wanshouxigong,5/7/2016 03:00:00
27917,2016,5,7,4,85.02413582,72,2,30,300,41,17.9,1013.4,-8.3,0,NW,1.7,Wanshouxigong,5/7/2016 04:00:00
27918,2016,5,7,5,24,27,2,27,300,43,17.3,1014.1,-7.3,0,WNW,1.7,Wanshouxigong,5/7/2016 05:00:00
27919,2016,5,7,6,33,56,2,35,300,30,17,1014.9,-6.8,0,WNW,1.5,Wanshouxigong,5/7/2016 06:00:00
27920,2016,5,7,7,3,39,2,51,500,12,18.5,1015.2,-5.6,0,WNW,2,Wanshouxigong,5/7/2016 07:00:00
27921,2016,5,7,8,18,18,2,39,400,45,20.1,1015.2,-4.3,0,NW,1.6,Wanshouxigong,5/7/2016 08:00:00
27922,2016,5,7,9,15,15,2,23,300,70,21.8,1015.4,-6,0,NNE,2.6,Wanshouxigong,5/7/2016 09:00:00
27923,2016,5,7,10,37,37,2,11,200,93,22.8,1015.4,-8.1,0,WNW,2.1,Wanshouxigong,5/7/2016 10:00:00
27924,2016,5,7,11,7,28,2,11,200,100,23.9,1014.9,-7.3,0,NE,1.7,Wanshouxigong,5/7/2016 11:00:00
27925,2016,5,7,12,3,5,2,12,200,108,24.3,1014.4,-9.3,0,SE,1.7,Wanshouxigong,5/7/2016 12:00:00
27926,2016,5,7,13,30,30,2,13,200,117,25.3,1013.7,-7.3,0,WNW,2.5,Wanshouxigong,5/7/2016 13:00:00
27927,2016,5,7,14,3,30,2,15,300,123,25.9,1012.8,-6.9,0,SSW,2,Wanshouxigong,5/7/2016 14:00:00
27928,2016,5,7,15,55,55,2,15,200,142,26.4,1011.9,-9.1,0,SW,3,Wanshouxigong,5/7/2016 15:00:00
27929,2016,5,7,16,25,35,2,13,200,150,26.7,1011.2,-7.5,0,SSW,2.7,Wanshouxigong,5/7/2016 16:00:00
27930,2016,5,7,17,85.02413582,112.2234586,2,13,300,146,25.8,1010.8,-6.9,0,SW,4.4,Wanshouxigong,5/7/2016 17:00:00
27931,2016,5,7,18,85.02413582,112.2234586,2,15,300,144,25.3,1010.8,-7.3,0,SW,2.5,Wanshouxigong,5/7/2016 18:00:00
27932,2016,5,7,19,37,69,2,19,300,142,24.1,1011,-5.1,0,SSW,4.4,Wanshouxigong,5/7/2016 19:00:00
27933,2016,5,7,20,37,80,2,34,400,114,22.9,1011.5,-4.3,0,SSW,2.4,Wanshouxigong,5/7/2016 20:00:00
27934,2016,5,7,21,31,88,4,46,400,89,21.8,1012.1,-2.2,0,SSE,2.8,Wanshouxigong,5/7/2016 21:00:00
27935,2016,5,7,22,25,111,8,55,600,64,20,1012,-1.2,0,S,2,Wanshouxigong,5/7/2016 22:00:00
27936,2016,5,7,23,36,113,12,58,800,43,19,1012.1,-0.4,0,SE,1.6,Wanshouxigong,5/7/2016 23:00:00
27937,2016,5,8,0,17,105,11,64,700,39,18.4,1012.1,0.5,0,SSE,1.9,Wanshouxigong,5/8/2016 00:00:00
27938,2016,5,8,1,34,125,10,69,700,23,17.3,1011.7,0.9,0,SSE,1.3,Wanshouxigong,5/8/2016 01:00:00
27939,2016,5,8,2,34,135,9,72,800,12,16.1,1011.3,1.4,0,S,1.2,Wanshouxigong,5/8/2016 02:00:00
27940,2016,5,8,3,31,104,12,73,900,3,15.6,1010.9,2,0,S,1.1,Wanshouxigong,5/8/2016 03:00:00
27941,2016,5,8,4,67,124,9,75,900,2,13.2,1010.6,2.7,0,ENE,1,Wanshouxigong,5/8/2016 04:00:00
27942,2016,5,8,5,70,103,7,70,1000,2,11.4,1010.6,3.7,0,E,0.9,Wanshouxigong,5/8/2016 05:00:00
27943,2016,5,8,6,56,141,8,67,1100,2,12.5,1010.7,4,0,ENE,0.8,Wanshouxigong,5/8/2016 06:00:00
27944,2016,5,8,7,54,124,21,67,1200,3,15.4,1011,5,0,ENE,1,Wanshouxigong,5/8/2016 07:00:00
27945,2016,5,8,8,55,116,27,71,900,14,17.9,1010.9,3.7,0,SE,0.8,Wanshouxigong,5/8/2016 08:00:00
27946,2016,5,8,9,85.02413582,112.2234586,35,72,1100,26,19.4,1010.8,4.7,0,SSE,1.2,Wanshouxigong,5/8/2016 09:00:00
27947,2016,5,8,10,114,189,50,76,1300,38,21.7,1010.3,5.1,0,SE,1.2,Wanshouxigong,5/8/2016 10:00:00
27948,2016,5,8,11,98,157,45,51,1100,84,23.5,1009.4,4.9,0,WSW,3.1,Wanshouxigong,5/8/2016 11:00:00
27949,2016,5,8,12,61,147,28,27,800,124,24.8,1008.5,6.5,0,SW,3.4,Wanshouxigong,5/8/2016 12:00:00
27950,2016,5,8,13,137,137,27,22,800,142,25.5,1007.2,7.6,0,SW,4,Wanshouxigong,5/8/2016 13:00:00
27951,2016,5,8,14,148,148,17,16,700,156,26.6,1006.3,8.1,0,S,3.1,Wanshouxigong,5/8/2016 14:00:00
27952,2016,5,8,15,65,139,14,16,700,165,26.2,1005.4,8.7,0,SSW,3.9,Wanshouxigong,5/8/2016 15:00:00
27953,2016,5,8,16,76,143,21,18,800,175,26.4,1005,9.3,0,SSW,3.3,Wanshouxigong,5/8/2016 16:00:00
27954,2016,5,8,17,78,160,27,21,800,175,24.9,1004.7,8.8,0,SSW,3.6,Wanshouxigong,5/8/2016 17:00:00
27955,2016,5,8,18,74,115,19,20,900,176,24.1,1004.9,8.1,0,SW,3.8,Wanshouxigong,5/8/2016 18:00:00
27956,2016,5,8,19,48,117,12,22,700,149,22.9,1004.9,7.8,0,SW,4.2,Wanshouxigong,5/8/2016 19:00:00
27957,2016,5,8,20,48,150,11,23,600,138,22,1005.4,8.5,0,SSW,4,Wanshouxigong,5/8/2016 20:00:00
27958,2016,5,8,21,39,119,10,25,500,118,21.3,1006.4,8.5,0,SW,3.2,Wanshouxigong,5/8/2016 21:00:00
27959,2016,5,8,22,25,106,8,28,400,100,20.6,1006.7,8.2,0,SSW,3.6,Wanshouxigong,5/8/2016 22:00:00
27960,2016,5,8,23,29,88,6,30,400,86,19.8,1006.8,8.5,0,SSW,3.2,Wanshouxigong,5/8/2016 23:00:00
27961,2016,5,9,0,34,83,8,34,500,71,19,1007.3,8.6,0,SW,2.4,Wanshouxigong,5/9/2016 00:00:00
27962,2016,5,9,1,32,72,8,33,500,66,18,1007.1,8.5,0,S,1.9,Wanshouxigong,5/9/2016 01:00:00
27963,2016,5,9,2,29,61,7,33,500,62,17.2,1006.9,8.3,0,S,1.3,Wanshouxigong,5/9/2016 02:00:00
27964,2016,5,9,3,38,60,6,34,600,55,15.6,1007.3,8.6,0,ESE,0.8,Wanshouxigong,5/9/2016 03:00:00
27965,2016,5,9,4,50,64,6,31,600,53,16.2,1007.4,7.9,0,SE,1.1,Wanshouxigong,5/9/2016 04:00:00
27966,2016,5,9,5,43,65,5,41,600,36,15.4,1007.8,8.4,0,SE,0.5,Wanshouxigong,5/9/2016 05:00:00
27967,2016,5,9,6,36,75,5,42,700,33,15,1008.1,8.9,0,ESE,0.8,Wanshouxigong,5/9/2016 06:00:00
27968,2016,5,9,7,47,75,6,47,800,25,16.6,1008,9.3,0,ENE,1.1,Wanshouxigong,5/9/2016 07:00:00
27969,2016,5,9,8,45,83,10,59,800,23,18,1008.3,9.1,0,NE,1.3,Wanshouxigong,5/9/2016 08:00:00
27970,2016,5,9,9,58,80,11,55,700,38,19.1,1008.5,9.3,0,ESE,1,Wanshouxigong,5/9/2016 09:00:00
27971,2016,5,9,10,34,94,10,49,700,54,20.5,1008.7,8.8,0,NE,1.7,Wanshouxigong,5/9/2016 10:00:00
27972,2016,5,9,11,85.02413582,112.2234586,8,28,600,78,21,1008.6,9.3,0,N,1.7,Wanshouxigong,5/9/2016 11:00:00
27973,2016,5,9,12,85.02413582,112.2234586,7,31,500,101,23.3,1008.1,9.7,0,NE,2.9,Wanshouxigong,5/9/2016 12:00:00
27974,2016,5,9,13,53,149,4,21,500,105,23,1008,9.7,0,N,2.8,Wanshouxigong,5/9/2016 13:00:00
27975,2016,5,9,14,24,64,2,18,400,85,19.8,1008.7,11,0,NW,3.7,Wanshouxigong,5/9/2016 14:00:00
27976,2016,5,9,15,15,53,2,15,400,89,19,1008.1,11.6,0,N,2.6,Wanshouxigong,5/9/2016 15:00:00
27977,2016,5,9,16,29,29,2,16,400,92,18.7,1007.8,11,0,NE,2.9,Wanshouxigong,5/9/2016 16:00:00
27978,2016,5,9,17,32,32,2,16,400,93,18.6,1007.7,10.2,0,NNE,2,Wanshouxigong,5/9/2016 17:00:00
27979,2016,5,9,18,23,23,2,19,400,95,18.6,1007.3,10.4,0,N,2.4,Wanshouxigong,5/9/2016 18:00:00
27980,2016,5,9,19,35,63,2,29,500,80,18.7,1007.2,9.7,0,NE,1.7,Wanshouxigong,5/9/2016 19:00:00
27981,2016,5,9,20,25,74,2,35,600,62,17.1,1007.4,10.2,0,ENE,1,Wanshouxigong,5/9/2016 20:00:00
27982,2016,5,9,21,38,73,2,42,600,39,15.5,1007.9,10.5,0,ESE,0.4,Wanshouxigong,5/9/2016 21:00:00
27983,2016,5,9,22,33,70,2,47,700,24,15.1,1007.9,10.5,0,W,0.7,Wanshouxigong,5/9/2016 22:00:00
27984,2016,5,9,23,33,52,2,51,700,18,15,1007.8,10.6,0,WNW,0.7,Wanshouxigong,5/9/2016 23:00:00
27985,2016,5,10,0,41,65,2,70,800,2,13.9,1008.1,10.9,0,E,1.5,Wanshouxigong,5/10/2016 00:00:00
27986,2016,5,10,1,38,44,2,70,700,2,13.5,1007.8,10.7,0,NE,0.8,Wanshouxigong,5/10/2016 01:00:00
27987,2016,5,10,2,40,52,2,67,700,2,12.7,1007.5,10.9,0,E,0.4,Wanshouxigong,5/10/2016 02:00:00
27988,2016,5,10,3,37,59,2,71,800,2,14.4,1007.6,10.4,0,NNE,1.6,Wanshouxigong,5/10/2016 03:00:00
27989,2016,5,10,4,46,46,2,73,800,2,14,1007.3,10.2,0,NNE,1.2,Wanshouxigong,5/10/2016 04:00:00
27990,2016,5,10,5,26,30,2,64,600,2,13.8,1007.2,9.6,0,NNE,1.5,Wanshouxigong,5/10/2016 05:00:00
27991,2016,5,10,6,38,47,2,60,600,2,14.5,1007.4,9.5,0,NNE,1.9,Wanshouxigong,5/10/2016 06:00:00
27992,2016,5,10,7,29,29,2,47,600,19,16.7,1007.3,10.1,0,NNE,0.8,Wanshouxigong,5/10/2016 07:00:00
27993,2016,5,10,8,33,44,2,43,700,36,18.5,1007.4,10.1,0,N,1.4,Wanshouxigong,5/10/2016 08:00:00
27994,2016,5,10,9,57,57,3,42,600,52,20.6,1007.1,9.5,0,W,1.5,Wanshouxigong,5/10/2016 09:00:00
27995,2016,5,10,10,15,20,2,30,500,84,22.7,1006.9,8.8,0,WNW,1.7,Wanshouxigong,5/10/2016 10:00:00
27996,2016,5,10,11,4,9,2,22,500,112,24.4,1006.3,6.2,0,SW,1.2,Wanshouxigong,5/10/2016 11:00:00
27997,2016,5,10,12,33,33,2,21,500,127,25.9,1005.4,5.5,0,SW,1.8,Wanshouxigong,5/10/2016 12:00:00
27998,2016,5,10,13,38,63,2,19,500,140,26.7,1004.3,4.4,0,NW,2.1,Wanshouxigong,5/10/2016 13:00:00
27999,2016,5,10,14,22,75,3,14,500,178,27.9,1003.3,4.2,0,SW,2.3,Wanshouxigong,5/10/2016 14:00:00
28000,2016,5,10,15,54,98,3,14,500,179,28.2,1002.6,5.1,0,SW,2.4,Wanshouxigong,5/10/2016 15:00:00
28001,2016,5,10,16,33,101,3,15,400,176,27.7,1002.1,5.9,0,S,3.2,Wanshouxigong,5/10/2016 16:00:00
28002,2016,5,10,17,42,115,3,17,500,175,27.4,1001.8,6.2,0,SSW,3,Wanshouxigong,5/10/2016 17:00:00
28003,2016,5,10,18,35,116,3,21,500,180,26.2,1001.7,6.2,0,SW,3.3,Wanshouxigong,5/10/2016 18:00:00
28004,2016,5,10,19,49,102,4,23,500,163,25.3,1002,6.5,0,SSW,2.7,Wanshouxigong,5/10/2016 19:00:00
28005,2016,5,10,20,52,172,11,36,700,154,24.7,1002.1,8.2,0,SSW,3.4,Wanshouxigong,5/10/2016 20:00:00
28006,2016,5,10,21,66,155,13,38,700,152,24,1002.5,9.6,0,SW,2.8,Wanshouxigong,5/10/2016 21:00:00
28007,2016,5,10,22,68,137,11,38,700,146,23.5,1002.6,10.2,0,SW,2.6,Wanshouxigong,5/10/2016 22:00:00
28008,2016,5,10,23,75,144,12,39,700,138,23,1002.4,10.8,0,SSW,2.7,Wanshouxigong,5/10/2016 23:00:00
28009,2016,5,11,0,83,164,12,37,800,126,22.7,1002.4,11.7,0,SW,2.9,Wanshouxigong,5/11/2016 00:00:00
28010,2016,5,11,1,84,134,14,39,800,106,22,1001.6,11.4,0,SSW,3,Wanshouxigong,5/11/2016 01:00:00
28011,2016,5,11,2,100,130,23,35,800,108,21,1001.1,11.6,0,SSW,2.8,Wanshouxigong,5/11/2016 02:00:00
28012,2016,5,11,3,114,162,23,32,900,104,21,1000.9,12.2,0,SW,3.7,Wanshouxigong,5/11/2016 03:00:00
28013,2016,5,11,4,127,153,21,34,900,100,20.4,1000.5,12.4,0,SW,2.6,Wanshouxigong,5/11/2016 04:00:00
28014,2016,5,11,5,140,160,18,31,1000,106,19.8,1000,12.5,0,SSW,2.4,Wanshouxigong,5/11/2016 05:00:00
28015,2016,5,11,6,147,154,16,32,1100,105,19.4,999.8,12.6,0,SSW,3.6,Wanshouxigong,5/11/2016 06:00:00
28016,2016,5,11,7,138,152,13,34,1000,104,19.4,1000,12.9,0,S,2.7,Wanshouxigong,5/11/2016 07:00:00
28017,2016,5,11,8,143,149,13,34,1000,102,19.6,999.7,12.8,0,S,2.6,Wanshouxigong,5/11/2016 08:00:00
28018,2016,5,11,9,142,166,15,32,1000,101,20.8,998.9,13.2,0,SSW,3.6,Wanshouxigong,5/11/2016 09:00:00
28019,2016,5,11,10,158,185,18,33,1200,112,22.5,998.1,13.8,0,SW,2.4,Wanshouxigong,5/11/2016 10:00:00
28020,2016,5,11,11,169,206,20,28,1200,137,23.2,997.6,14.2,0,S,3.2,Wanshouxigong,5/11/2016 11:00:00
28021,2016,5,11,12,185,190,18,25,1200,159,23.9,996.9,14.3,0,SSW,3.2,Wanshouxigong,5/11/2016 12:00:00
28022,2016,5,11,13,191,191,18,20,1300,178,25.7,996,14.5,0,SW,3.3,Wanshouxigong,5/11/2016 13:00:00
28023,2016,5,11,14,175,187,18,22,1300,189,26,995.2,14.8,0,S,2.4,Wanshouxigong,5/11/2016 14:00:00
28024,2016,5,11,15,182,186,16,25,1300,191,26.2,994.8,15,0,SW,1.8,Wanshouxigong,5/11/2016 15:00:00
28025,2016,5,11,16,170,187,18,26,1400,193,25.9,993.9,15,0,S,2.4,Wanshouxigong,5/11/2016 16:00:00
28026,2016,5,11,17,158,173,18,27,1300,194,26.7,994.1,15.4,0,SW,1.5,Wanshouxigong,5/11/2016 17:00:00
28027,2016,5,11,18,150,196,11,29,1100,180,26.4,993.4,16,0,S,1.5,Wanshouxigong,5/11/2016 18:00:00
28028,2016,5,11,19,142,185,8,35,1200,151,25.8,993.6,16.1,0,SSE,0.8,Wanshouxigong,5/11/2016 19:00:00
28029,2016,5,11,20,156,177,5,39,1400,106,24.5,994.2,16.7,0,NE,0.8,Wanshouxigong,5/11/2016 20:00:00
28030,2016,5,11,21,172,172,6,53,1600,89,24.5,994.2,16.2,0,E,1.7,Wanshouxigong,5/11/2016 21:00:00
28031,2016,5,11,22,193,193,9,58,1600,93,23.9,994.1,15.9,0,E,1.7,Wanshouxigong,5/11/2016 22:00:00
28032,2016,5,11,23,146,264,7,41,1400,98,22.4,991.5,17.5,2,SSE,3.4,Wanshouxigong,5/11/2016 23:00:00
28033,2016,5,12,0,176,191,2,51,1600,45,21.5,993.9,17.7,0.4,W,1.3,Wanshouxigong,5/12/2016 00:00:00
28034,2016,5,12,1,209,209,2,35,1400,77,21.2,993.7,18.2,0.2,SW,1.5,Wanshouxigong,5/12/2016 01:00:00
28035,2016,5,12,2,169,169,2,20,1200,114,19.3,995.3,15.8,2.8,NNW,3.3,Wanshouxigong,5/12/2016 02:00:00
28036,2016,5,12,3,110,110,2,16,800,94,17.8,997,12.3,4.9,NNW,3.6,Wanshouxigong,5/12/2016 03:00:00
28037,2016,5,12,4,30,30,2,12,400,79,18,997.6,11.5,0,N,3,Wanshouxigong,5/12/2016 04:00:00
28038,2016,5,12,5,13,13,2,11,300,85,18.1,998.1,10.7,0,NNW,2.5,Wanshouxigong,5/12/2016 05:00:00
28039,2016,5,12,6,12,60,2,11,400,80,15,1001.7,12.1,3.1,NNE,1.6,Wanshouxigong,5/12/2016 06:00:00
28040,2016,5,12,7,11,11,2,18,400,60,14.4,1001.6,12.8,1.7,E,0.8,Wanshouxigong,5/12/2016 07:00:00
28041,2016,5,12,8,8,37,2,27,500,44,15.2,1002.9,12,0.7,ENE,1.3,Wanshouxigong,5/12/2016 08:00:00
28042,2016,5,12,9,37,37,2,23,500,55,17,1004.1,8.2,0.1,NW,3.1,Wanshouxigong,5/12/2016 09:00:00
28043,2016,5,12,10,17,17,2,16,400,67,16.8,1006.7,4.1,0,NW,4.2,Wanshouxigong,5/12/2016 10:00:00
28044,2016,5,12,11,10,10,2,14,400,74,16.6,1008.6,3.6,0,NW,3.2,Wanshouxigong,5/12/2016 11:00:00
28045,2016,5,12,12,12,12,2,15,400,75,16.7,1009.5,0.3,0,NNW,4.9,Wanshouxigong,5/12/2016 12:00:00
28046,2016,5,12,13,25,25,2,12,400,81,17.1,1010,-1.1,0,NW,5.1,Wanshouxigong,5/12/2016 13:00:00
28047,2016,5,12,14,28,28,2,12,300,83,17.8,1010.2,0,0,NW,3.1,Wanshouxigong,5/12/2016 14:00:00
